Airline name ,Travel  Time,Number of  Stoppage ,Ticket prize(Doller),Departure  Airport,Departure Time,1st Stoppage Waiting time,1st Stoppage,2nd Stoppage Waiting time,2nd Stoppage,3rd Stoppage Waiting time,3rd Stoppage,Destination Airport,Arrival Time,Arrival Date,Time of the year ,Departure Date
Virgin Atlantic,28:10:00,2 Stops,1421,LGA,2:59 PM,2:20,LHR,8:15,LHR,,,BOM,8:40 AM,4/9/2021,April,4/7/2021
Virgin Atlantic,31:10:00,2 Stops,1421,EWR,11:10 AM,50,SIN,8:15,LHR,,,BOM,8:40 AM,4/9/2021,April,4/7/2021
Virgin Atlantic,32:11:00,2 Stops,1433,JFK,8:30 AM,12:10,SIN,8:15,LHR,,,BOM,8:40 AM,4/9/2021,April,4/7/2021
Air India,36:00:00,Nonstop,1553,EWR,12:05 PM,1:46,YUL,,,,,BOM,12:25 PM,4/8/2021,April,4/6/2021
KLM-Royal Dutch,38:40:00,2 Stops,1689,JFK,6:00 PM,1:25,HKG,1:15,AMS,,,BOM,12:30 AM,4/9/2021,April,4/7/2021
Singapore,24:10:00,1 Stop,1716,JFK,8:55 PM,1:30,LHR,,,,,BOM,10:30 AM,4/9/2021,April,4/7/2021
Singapore,35:00:00,1 Stop,1716,JFK,8:55 PM,3:45,DOH,,,,,BOM,10:10 PM,4/9/2021,April,4/7/2021
Air Canada,46:45:00,2 Stops,$,EWR,5:35 PM,1:40,LHR,1:45,MUC,,,BOM,11:10 PM,4/8/2021,April,4/6/2021
Cathay Pacific,65:45:00,1 Stop,2068,JFK,2:55 PM,1:40,LHR,,,,,BOM,12:20 AM,4/9/2021,April,4/6/2021
KLM-Royal Dutch,33:25:00,2 Stops,2087,JFK,7:00 PM,3:20,LHR,1:15,AMS,,,BOM,12:30 AM,4/9/2021,April,4/7/2021
Qatar,39:15:00,1 Stop,2115,JFK,9:30 PM,3:20,LHR,,,,,BOM,2:40 AM,4/9/2021,April,4/7/2021
Virgin Atlantic,33:20:00,2 Stops,3680,JFK,8:30 PM,8:30,LHR,5:35,DEL,,,BOM,7:35 AM,4/9/2021,April,4/7/2021
Virgin Atlantic,32:20:00,2 Stops,3680,JFK,8:30 PM,8:30,LHR,6:35,DEL,,,BOM,8:50 AM,4/9/2021,April,4/7/2021
Virgin Atlantic,25:35:00,2 Stops,3680,JFK,7:00 PM,10:20,LHR,5:35,DEL,,,BOM,7:35 AM,4/9/2021,April,4/7/2021
Virgin Atlantic,26:50:00,2 Stops,3680,JFK,7:00 PM,10:50,LHR,6:35,DEL,,,BOM,8:50 AM,4/9/2021,April,4/7/2021
Virgin Atlantic,27:05:00,2 Stops,3680,JFK,11:00 PM,10:20,LHR,3:40,DEL,,,BOM,2:55 PM,4/9/2021,April,4/7/2021
Virgin Atlantic,28:20:00,2 Stops,3680,JFK,11:00 PM,12:30,LHR,5:15,DEL,,,BOM,4:30 PM,4/9/2021,April,4/7/2021
Virgin Atlantic,30:25:00,2 Stops,3680,JFK,9:00 PM,,,3:40,DEL,,,BOM,2:55 PM,4/9/2021,April,4/7/2021
Virgin Atlantic,32:00:00,2 Stops,3680,JFK,8:30 PM,,,3:40,DEL,,,BOM,2:55 PM,4/9/2021,April,4/7/2021
Virgin Atlantic,32:25:00,2 Stops,3680,JFK,9:00 PM,,,5:15,DEL,,,BOM,4:30 PM,4/9/2021,April,4/7/2021
Virgin Atlantic,32:55:00,2 Stops,3680,JFK,7:00 PM,,,3:40,DEL,,,BOM,2:55 PM,4/9/2021,April,4/7/2021
Egyptair,34:00:00,1 Stop,605,JFK,12:00 PM,8:00,CAI,,,,,DXB,8:55 PM,4/8/2021,April,4/6/2021
Egyptair,34:25:00,1 Stop,605,JFK,12:00 PM,18:05,CAI,,,,,DXB,8:55 PM,4/9/2021,April,4/7/2021
Egyptair,22:00:00,1 Stop,607,JFK,12:00 PM,5:00,CAI,,,,,DXB,8:55 PM,4/8/2021,April,4/7/2021
Multiple,31:55:00,2 Stops,617,EWR,5:00 PM,1:24,ORD,1:05,DOH,,,DXB,8:55 PM,4/8/2021,April,4/6/2021
Multiple,19:00:00,2 Stops,617,EWR,5:00 PM,1:24,ORD,1:05,DOH,,,DXB,8:55 PM,4/8/2021,April,4/7/2021
Multiple,19:55:00,2 Stops,617,LGA,4:29 PM,1:46,ORD,,,,,DXB,8:55 PM,4/8/2021,April,4/7/2021
Multiple,19:55:00,2 Stops,617,LGA,4:29 PM,1:46,ORD,,,,,DXB,11:05 PM,4/8/2021,April,4/7/2021
Multiple,20:26:00,2 Stops,617,LGA,2:30 PM,3:42,ORD,,,,,DXB,11:05 PM,4/8/2021,April,4/7/2021
Multiple,20:26:00,2 Stops,617,JFK,9:00 AM,8:51,ORD,,,,,DXB,11:05 PM,4/8/2021,April,4/7/2021
Multiple,22:25:00,2 Stops,617,JFK,9:00 AM,8:51,ORD,,,,,DXB,11:05 PM,4/8/2021,April,4/7/2021
Multiple,27:55:00,2 Stops,630,EWR,9:00 PM,21:12,ORD,,,,,DXB,11:05 PM,4/9/2021,April,4/7/2021
Multiple,27:55:00,1 Stop,684,JFK,11:00 PM,1:55,LHR,,,,,DXB,11:05 PM,4/8/2021,April,4/6/2021
American,39:55:00,1 Stop,684,JFK,11:00 PM,1:55,LHR,,,,,DXB,11:05 PM,4/8/2021,April,4/6/2021
Multiple,16:05:00,1 Stop,684,JFK,10:23 PM,2:25,LHR,,,,,DXB,11:05 PM,4/8/2021,April,4/7/2021
American,16:05:00,1 Stop,684,JFK,10:23 PM,2:25,LHR,,,,,DXB,11:05 PM,4/8/2021,April,4/7/2021
Multiple,16:42:00,1 Stop,684,EWR,9:35 PM,3:25,LHR,,,,,DXB,11:05 PM,4/8/2021,April,4/7/2021
American,16:42:00,1 Stop,684,EWR,9:35 PM,3:25,LHR,,,,,DXB,11:05 PM,4/8/2021,April,4/7/2021
Multiple,17:30:00,1 Stop,684,JFK,8:55 PM,3:55,LHR,,,,,DXB,11:05 PM,4/8/2021,April,4/7/2021
American,17:30:00,1 Stop,684,JFK,8:55 PM,3:55,LHR,,,,,DXB,11:05 PM,4/8/2021,April,4/7/2021
Multiple,18:10:00,1 Stop,684,JFK,8:10 PM,4:35,LHR,,,,,DXB,11:05 PM,4/8/2021,April,4/7/2021
American,18:10:00,1 Stop,684,JFK,8:10 PM,4:35,LHR,,,,,DXB,11:05 PM,4/8/2021,April,4/7/2021
Multiple,18:55:00,1 Stop,684,JFK,7:35 PM,5:10,LHR,,,,,DXB,11:05 PM,4/8/2021,April,4/7/2021
American,18:55:00,1 Stop,684,JFK,7:35 PM,5:10,LHR,,,,,DXB,11:05 PM,4/8/2021,April,4/7/2021
Multiple,19:30:00,1 Stop,684,JFK,7:12 PM,5:25,LHR,,,,,DXB,11:05 PM,4/8/2021,April,4/7/2021
American,19:30:00,1 Stop,684,JFK,7:12 PM,5:25,LHR,,,,,DXB,11:05 PM,4/8/2021,April,4/7/2021
Multiple,19:53:00,1 Stop,684,JFK,6:50 PM,6:05,LHR,,,,,DXB,7:30 AM,4/8/2021,April,4/7/2021
American,19:53:00,1 Stop,684,JFK,6:50 PM,6:05,LHR,,,,,DXB,7:30 AM,4/8/2021,April,4/7/2021
American,20:15:00,1 Stop,684,JFK,6:30 PM,6:25,LHR,,,,,DXB,7:30 AM,4/8/2021,April,4/7/2021
American,20:15:00,1 Stop,684,EWR,6:05 PM,6:40,LHR,,,,,DXB,7:30 AM,4/8/2021,April,4/7/2021
American,20:35:00,1 Stop,684,JFK,6:04 PM,6:35,LHR,,,,,DXB,7:30 AM,4/8/2021,April,4/7/2021
American,21:00:00,1 Stop,684,JFK,11:00 PM,10:30,LHR,,,,,DXB,7:30 AM,4/9/2021,April,4/8/2021
American,21:01:00,1 Stop,684,JFK,10:23 PM,11:00,LHR,,,,,DXB,7:30 AM,4/9/2021,April,4/8/2021
American,24:30:00,1 Stop,684,EWR,9:35 PM,12:00,LHR,,,,,DXB,7:30 AM,4/9/2021,April,4/7/2021
American,25:07:00,1 Stop,684,JFK,8:55 PM,12:30,LHR,,,,,DXB,7:30 AM,4/9/2021,April,4/7/2021
American,25:55:00,1 Stop,684,JFK,8:10 PM,13:10,LHR,,,,,DXB,7:30 AM,4/9/2021,April,4/7/2021
American,26:35:00,1 Stop,684,JFK,7:35 PM,13:45,LHR,,,,,DXB,7:30 AM,4/9/2021,April,4/7/2021
American,27:20:00,1 Stop,684,JFK,7:12 PM,14:00,LHR,,,,,DXB,7:30 AM,4/9/2021,April,4/7/2021
American,27:55:00,1 Stop,684,JFK,6:50 PM,14:40,LHR,,,,,DXB,7:30 AM,4/9/2021,April,4/7/2021
American,28:18:00,1 Stop,684,EWR,6:05 PM,15:15,LHR,,,,,DXB,11:05 PM,4/9/2021,April,4/7/2021
American,28:40:00,2 Stops,687,EWR,7:35 PM,1:48,CLT,,,,,DXB,11:05 PM,4/9/2021,April,4/7/2021
American,29:25:00,2 Stops,687,JFK,7:00 PM,2:02,CLT,,,,,DXB,11:05 PM,4/9/2021,April,4/7/2021
American,27:55:00,2 Stops,687,EWR,5:34 PM,39,CLT,,,,,DXB,7:45 PM,4/9/2021,April,4/7/2021
American,28:30:00,2 Stops,687,EWR,5:34 PM,3:44,CLT,,,,,DXB,7:45 PM,4/9/2021,April,4/7/2021
American,29:56:00,2 Stops,688,JFK,5:29 PM,1:59,ORD,,,,,DXB,12:10 PM,4/8/2021,April,4/6/2021
American,29:56:00,2 Stops,688,JFK,5:29 PM,1:26,ORD,,,,,DXB,2:25 AM,4/8/2021,April,4/6/2021
American,21:36:00,2 Stops,688,LGA,4:29 PM,3:06,ORD,,,,,DXB,2:25 AM,4/8/2021,April,4/7/2021
Multiple,21:36:00,1 Stop,698,EWR,6:11 PM,2:51,YYZ,,,,,DXB,12:10 PM,4/8/2021,April,4/7/2021
Multiple,22:36:00,1 Stop,698,EWR,7:01 AM,14:06,YYZ,,,,,DXB,12:10 PM,4/8/2021,April,4/7/2021
Turkish,17:34:00,1 Stop,699,JFK,12:50 PM,1:05,IST,,,,,DXB,11:05 PM,4/8/2021,April,4/7/2021
Turkish,28:44:00,1 Stop,699,JFK,12:10 AM,4:10,IST,,,,,DXB,11:05 PM,4/8/2021,April,4/6/2021
Turkish,15:20:00,1 Stop,699,JFK,7:30 PM,8:40,IST,,,,,DXB,11:05 PM,4/9/2021,April,4/8/2021
Turkish,18:15:00,1 Stop,699,JFK,12:10 AM,13:55,IST,,,,,DXB,7:45 PM,4/8/2021,April,4/7/2021
Turkish,22:55:00,1 Stop,699,JFK,7:30 PM,18:25,IST,,,,,DXB,7:45 PM,4/9/2021,April,4/8/2021
American,28:00:00,2 Stops,699,JFK,7:00 PM,21:27,CLT,,,,,DXB,7:45 PM,4/9/2021,April,4/7/2021
Multiple,32:40:00,2 Stops,700,JFK,10:00 PM,22:08,BOS,,,,,DXB,7:45 PM,4/9/2021,April,4/7/2021
American,44:05:00,1 Stop,701,JFK,8:05 PM,4:55,LGW,,,,,DXB,7:05 PM,4/8/2021,April,4/6/2021
Air Canada,41:05:00,1 Stop,718,EWR,6:40 PM,2:34,YYZ,,,,,DXB,7:45 PM,4/8/2021,April,4/6/2021
Air Canada,19:00:00,1 Stop,718,EWR,6:11 PM,2:51,YYZ,,,,,DXB,7:45 PM,4/8/2021,April,4/7/2021
Air Canada,17:05:00,1 Stop,718,EWR,4:15 PM,4:59,YYZ,,,,,DXB,7:45 PM,4/8/2021,April,4/7/2021
Air Canada,17:34:00,1 Stop,718,EWR,9:15 PM,23:59,YYZ,,,,,DXB,7:45 PM,4/9/2021,April,4/8/2021
United,19:30:00,Nonstop,719,EWR,9:40 PM,,,,,,,DXB,7:45 PM,4/8/2021,April,4/7/2021
Air Canada,38:30:00,1 Stop,725,LGA,7:45 PM,1:31,YYZ,,,,,DXB,7:45 PM,4/8/2021,April,4/6/2021
Air Canada,13:25:00,1 Stop,725,LGA,6:15 PM,3:01,YYZ,,,,,DXB,7:45 PM,4/8/2021,April,4/7/2021
Air Canada,16:00:00,1 Stop,725,LGA,4:55 PM,4:21,YYZ,,,,,DXB,7:45 PM,4/8/2021,April,4/7/2021
Air Canada,17:30:00,1 Stop,725,LGA,3:45 PM,5:31,YYZ,,,,,DXB,12:20 AM,4/8/2021,April,4/7/2021
Multiple,18:50:00,1 Stop,725,EWR,9:47 AM,11:12,YYZ,,,,,DXB,5:55 AM,4/8/2021,April,4/7/2021
Multiple,20:00:00,1 Stop,725,EWR,8:01 AM,12:59,YYZ,,,,,DXB,2:25 AM,4/8/2021,April,4/7/2021
Air Canada,25:58:00,2 Stops,725,LGA,6:15 AM,1:20,YUL,,,,,DXB,8:55 PM,4/8/2021,April,4/6/2021
Air Canada,27:44:00,2 Stops,725,LGA,6:15 AM,2:20,YUL,,,,,DXB,8:55 PM,4/8/2021,April,4/6/2021
Turkish,29:30:00,1 Stop,729,JFK,7:30 PM,6:40,IST,,,,,DXB,8:55 PM,4/9/2021,April,4/7/2021
Turkish,29:30:00,1 Stop,729,JFK,7:30 PM,12:20,IST,,,,,DXB,10:35 PM,4/9/2021,April,4/7/2021
Turkish,20:50:00,1 Stop,729,JFK,12:50 PM,15:20,IST,,,,,DXB,10:35 PM,4/9/2021,April,4/8/2021
SWISS,26:25:00,1 Stop,737,EWR,9:50 PM,1:15,ZRH,,,,,DXB,10:35 PM,4/8/2021,April,4/6/2021
SWISS,29:35:00,1 Stop,737,JFK,8:55 PM,2:00,ZRH,,,,,DXB,10:35 PM,4/8/2021,April,4/6/2021
SWISS,15:05:00,1 Stop,737,JFK,4:30 PM,6:35,ZRH,,,,,DXB,10:35 PM,4/8/2021,April,4/7/2021
Lufthansa,16:00:00,1 Stop,756,JFK,9:50 PM,2:25,FRA,,,,,DXB,10:35 PM,4/8/2021,April,4/7/2021
Multiple,20:25:00,1 Stop,756,EWR,9:50 PM,2:25,FRA,,,,,DXB,10:35 PM,4/8/2021,April,4/7/2021
United,16:45:00,1 Stop,756,EWR,9:50 PM,2:25,FRA,,,,,DXB,10:35 PM,4/8/2021,April,4/7/2021
Lufthansa,16:45:00,1 Stop,756,EWR,9:50 PM,2:25,FRA,,,,,DXB,10:35 PM,4/8/2021,April,4/7/2021
Multiple,16:45:00,1 Stop,756,JFK,9:50 PM,2:25,FRA,,,,,DXB,10:35 PM,4/8/2021,April,4/7/2021
United,16:45:00,1 Stop,756,JFK,9:50 PM,2:25,FRA,,,,,DXB,10:35 PM,4/8/2021,April,4/7/2021
Lufthansa,16:45:00,1 Stop,756,EWR,7:30 PM,5:00,FRA,,,,,DXB,10:35 PM,4/8/2021,April,4/7/2021
Multiple,16:45:00,1 Stop,756,EWR,7:30 PM,5:00,FRA,,,,,DXB,10:35 PM,4/8/2021,April,4/7/2021
United,19:05:00,1 Stop,756,EWR,7:30 PM,5:00,FRA,,,,,DXB,10:35 PM,4/8/2021,April,4/7/2021
Lufthansa,19:05:00,1 Stop,756,EWR,6:10 PM,6:30,FRA,,,,,DXB,10:35 PM,4/8/2021,April,4/7/2021
Multiple,19:05:00,1 Stop,756,EWR,6:10 PM,6:30,FRA,,,,,DXB,11:30 PM,4/8/2021,April,4/7/2021
United,20:25:00,1 Stop,756,EWR,6:10 PM,6:30,FRA,,,,,DXB,10:35 PM,4/8/2021,April,4/7/2021
Lufthansa,20:25:00,1 Stop,756,JFK,3:55 PM,8:30,FRA,,,,,DXB,10:35 PM,4/8/2021,April,4/7/2021
Multiple,20:25:00,1 Stop,756,JFK,3:55 PM,8:30,FRA,,,,,DXB,4:35 AM,4/8/2021,April,4/7/2021
United,22:40:00,1 Stop,756,JFK,3:55 PM,8:30,FRA,,,,,DXB,4:35 AM,4/8/2021,April,4/7/2021
Kenya,22:40:00,1 Stop,756,JFK,1:45 PM,6:45,NBO,,,,,DXB,12:10 PM,4/8/2021,April,4/7/2021
United,22:40:00,2 Stops,760,LGA,7:56 PM,40,IAD,,,,,DXB,8:55 PM,4/8/2021,April,4/7/2021
United,25:45:00,2 Stops,760,LGA,9:00 AM,5:22,ORD,,,,,DXB,4:35 AM,4/8/2021,April,4/6/2021
United,18:39:00,2 Stops,774,JFK,3:55 PM,6:35,FRA,,,,,DXB,4:35 AM,4/9/2021,April,4/8/2021
United,29:35:00,2 Stops,774,JFK,3:55 PM,4:35,FRA,,,,,DXB,8:35 PM,4/9/2021,April,4/7/2021
Turkish,28:40:00,1 Stop,785,EWR,12:10 AM,13:40,IST,,,,,DXB,3:35 AM,4/8/2021,April,4/6/2021
SWISS,28:40:00,2 Stops,788,JFK,7:25 PM,11:25,GVA,,,,,DXB,12:05 PM,4/9/2021,April,4/7/2021
Lufthansa,28:00:00,2 Stops,798,JFK,3:55 PM,4:35,FRA,,,,,DXB,7:50 AM,4/9/2021,April,4/7/2021
Lufthansa,41:30:00,2 Stops,798,JFK,3:55 PM,6:35,FRA,,,,,DXB,7:45 PM,4/9/2021,April,4/7/2021
Royal Jordanian,28:40:00,1 Stop,808,JFK,9:40 PM,1:15,AMM,,,,,DXB,11:35 PM,4/8/2021,April,4/6/2021
Royal Jordanian,28:40:00,1 Stop,808,JFK,9:40 PM,8:10,AMM,,,,,DXB,11:05 PM,4/9/2021,April,4/7/2021
Royal Jordanian,14:55:00,1 Stop,808,JFK,9:40 PM,16:40,AMM,,,,,DXB,11:05 PM,4/9/2021,April,4/8/2021
Emirates,21:55:00,Nonstop,823,JFK,11:20 AM,,,,,,,DXB,11:05 PM,4/8/2021,April,4/7/2021
Emirates,30:25:00,Nonstop,823,JFK,11:00 PM,,,,,,,DXB,12:20 AM,4/8/2021,April,4/6/2021
Emirates,12:30:00,Nonstop,833,EWR,11:55 PM,,,,,,,DXB,2:25 AM,4/8/2021,April,4/7/2021
Multiple,12:45:00,1 Stop,,JFK,6:30 PM,6:25,LHR,,,,,DXB,7:45 PM,4/8/2021,April,4/7/2021
Multiple,15:40:00,1 Stop,,EWR,6:05 PM,6:40,LHR,,,,,DXB,7:45 PM,4/8/2021,April,4/7/2021
Multiple,20:35:00,1 Stop,,JFK,6:04 PM,6:35,LHR,,,,,DXB,7:45 PM,4/8/2021,April,4/7/2021
Turkish,21:00:00,1 Stop,853,JFK,12:10 AM,2:10,IST,,,,,DXB,7:45 PM,4/8/2021,April,4/7/2021
Turkish,21:01:00,1 Stop,853,EWR,12:10 AM,3:55,IST,,,,,DXB,7:45 PM,4/8/2021,April,4/7/2021
Air Canada,16:10:00,1 Stop,855,EWR,3:06 PM,5:51,YYZ,,,,,DXB,7:45 PM,4/8/2021,April,4/7/2021
Multiple,18:15:00,1 Stop,855,EWR,3:06 PM,5:51,YYZ,,,,,DXB,7:45 PM,4/8/2021,April,4/7/2021
Multiple,20:39:00,1 Stop,855,EWR,1:00 PM,8:08,YYZ,,,,,DXB,8:55 PM,4/8/2021,April,4/7/2021
Air Canada,20:39:00,2 Stops,855,JFK,12:45 PM,3:50,YUL,,,,,DXB,8:55 PM,4/8/2021,April,4/7/2021
Air Canada,22:45:00,2 Stops,855,JFK,12:45 PM,3:20,YUL,,,,,DXB,8:55 PM,4/8/2021,April,4/7/2021
Air Canada,23:00:00,2 Stops,855,JFK,12:45 PM,2:50,YUL,,,,,DXB,8:55 PM,4/8/2021,April,4/7/2021
Multiple,23:00:00,1 Stop,855,EWR,11:57 AM,9:07,YYZ,,,,,DXB,8:55 PM,4/8/2021,April,4/7/2021
Qatar,23:00:00,2 Stops,856,JFK,9:00 AM,8:51,ORD,,,,,DXB,8:55 PM,4/8/2021,April,4/7/2021
Qatar,23:48:00,2 Stops,856,JFK,6:59 AM,11:19,ORD,,,,,DXB,8:55 PM,4/8/2021,April,4/7/2021
Qatar,27:55:00,2 Stops,856,JFK,6:59 AM,11:19,ORD,,,,,DXB,8:55 PM,4/8/2021,April,4/6/2021
United,29:56:00,1 Stop,867,EWR,9:50 PM,1:15,ZRH,,,,,DXB,4:35 AM,4/8/2021,April,4/6/2021
United,29:56:00,1 Stop,867,JFK,8:55 PM,2:00,ZRH,,,,,DXB,4:35 AM,4/8/2021,April,4/6/2021
United,15:05:00,1 Stop,867,EWR,6:15 PM,4:35,ZRH,,,,,DXB,4:35 AM,4/8/2021,April,4/7/2021
SWISS,16:00:00,1 Stop,867,EWR,6:15 PM,4:35,ZRH,,,,,DXB,4:35 AM,4/8/2021,April,4/7/2021
United,18:40:00,1 Stop,867,JFK,4:30 PM,6:35,ZRH,,,,,DXB,7:30 AM,4/8/2021,April,4/7/2021
Multiple,18:40:00,1 Stop,868,EWR,5:30 PM,12:50,MUC,,,,,DXB,8:55 PM,4/9/2021,April,4/8/2021
Lufthansa,20:25:00,1 Stop,868,JFK,5:25 PM,13:10,MUC,,,,,DXB,8:55 PM,4/9/2021,April,4/8/2021
Multiple,27:05:00,1 Stop,868,JFK,5:25 PM,13:10,MUC,,,,,DXB,5:55 AM,4/9/2021,April,4/7/2021
United,27:10:00,1 Stop,868,JFK,5:25 PM,13:10,MUC,,,,,DXB,12:20 AM,4/9/2021,April,4/7/2021
American,27:10:00,1 Stop,893,JFK,7:55 AM,1:55,LHR,,,,,DXB,5:55 AM,4/8/2021,April,4/6/2021
SWISS,27:10:00,2 Stops,918,JFK,7:25 PM,45,GVA,,,,,DXB,6:25 AM,4/8/2021,April,4/6/2021
SWISS,15:35:00,2 Stops,918,JFK,7:25 PM,1:45,GVA,,,,,DXB,8:55 PM,4/8/2021,April,4/7/2021
Turkish,17:30:00,1 Stop,925,JFK,12:10 AM,7:50,IST,,,,,DXB,8:55 PM,4/8/2021,April,4/7/2021
Turkish,17:30:00,1 Stop,925,JFK,12:50 PM,13:20,IST,,,,,DXB,8:55 PM,4/9/2021,April,4/8/2021
Turkish,21:45:00,1 Stop,925,JFK,12:50 PM,19:00,IST,,,,,DXB,8:55 PM,4/9/2021,April,4/8/2021
Emirates,27:30:00,1 Stop,953,JFK,10:20 PM,10:05,MXP,,,,,DXB,8:55 PM,4/9/2021,April,4/7/2021
Qatar,33:05:00,1 Stop,970,JFK,9:30 PM,1:35,DOH,,,,,DXB,8:55 PM,4/8/2021,April,4/6/2021
Qatar,24:05:00,1 Stop,970,JFK,9:30 PM,1:35,DOH,,,,,DXB,3:15 AM,4/8/2021,April,4/6/2021
Multiple,15:25:00,1 Stop,970,JFK,8:25 PM,2:35,DOH,,,,,DXB,11:05 PM,4/8/2021,April,4/7/2021
Multiple,15:25:00,1 Stop,970,JFK,8:25 PM,2:35,DOH,,,,,DXB,11:05 PM,4/8/2021,April,4/7/2021
Qatar,16:30:00,1 Stop,970,JFK,8:05 PM,2:50,DOH,,,,,DXB,11:05 PM,4/8/2021,April,4/7/2021
Qatar,16:30:00,1 Stop,970,JFK,8:05 PM,2:50,DOH,,,,,DXB,11:05 PM,4/8/2021,April,4/7/2021
Qatar,16:50:00,1 Stop,970,JFK,8:05 PM,9:10,DOH,,,,,DXB,4:35 AM,4/9/2021,April,4/8/2021
Delta,16:50:00,1 Stop,991,JFK,7:35 PM,5:15,AMS,,,,,DXB,4:35 AM,4/8/2021,April,4/7/2021
Delta,23:10:00,1 Stop,991,JFK,6:30 PM,6:40,AMS,,,,,DXB,11:05 PM,4/8/2021,April,4/7/2021
Delta,19:30:00,1 Stop,991,JFK,5:35 PM,7:40,AMS,,,,,DXB,11:05 PM,4/8/2021,April,4/7/2021
Delta,20:35:00,1 Stop,991,JFK,4:29 PM,8:15,AMS,,,,,DXB,11:05 PM,4/8/2021,April,4/7/2021
United,21:30:00,1 Stop,998,EWR,5:30 PM,12:50,MUC,,,,,DXB,11:05 PM,4/9/2021,April,4/8/2021
Lufthansa,22:36:00,1 Stop,998,EWR,5:30 PM,12:50,MUC,,,,,DXB,11:05 PM,4/9/2021,April,4/8/2021
Multiple,27:05:00,1 Stop,1010,JFK,7:35 PM,5:15,AMS,,,,,DXB,11:05 PM,4/8/2021,April,4/6/2021
KLM-Royal Dutch,27:05:00,1 Stop,1010,JFK,7:35 PM,5:15,AMS,,,,,DXB,12:20 AM,4/8/2021,April,4/6/2021
KLM-Royal Dutch,19:30:00,1 Stop,1010,JFK,6:30 PM,6:40,AMS,,,,,DXB,10:10 PM,4/8/2021,April,4/7/2021
Multiple,19:30:00,1 Stop,1010,JFK,6:30 PM,6:40,AMS,,,,,DXB,11:15 AM,4/8/2021,April,4/7/2021
KLM-Royal Dutch,20:35:00,1 Stop,1010,JFK,5:35 PM,7:40,AMS,,,,,DXB,4:10 AM,4/8/2021,April,4/7/2021
KLM-Royal Dutch,20:35:00,1 Stop,1010,JFK,4:29 PM,8:15,AMS,,,,,DXB,12:50 AM,4/8/2021,April,4/7/2021
Turkish,21:30:00,1 Stop,1015,EWR,12:10 AM,1:55,IST,,,,,DXB,8:05 AM,4/8/2021,April,4/7/2021
Emirates,22:36:00,Nonstop,1022,JFK,10:20 PM,,,,,,,DXB,7:30 AM,4/8/2021,April,4/7/2021
Multiple,16:10:00,1 Stop,1066,LGA,11:25 AM,1:31,YYZ,,,,,DXB,8:55 PM,4/8/2021,April,4/7/2021
Ethiopian,15:50:00,1 Stop,1084,EWR,9:45 PM,1:25,ADD,,,,,DXB,8:55 PM,4/9/2021,April,4/8/2021
TAP Portugal,15:50:00,1 Stop,1086,JFK,10:05 PM,4:15,LIS,,,,,DXB,3:15 AM,4/9/2021,April,4/8/2021
TAP Portugal,22:25:00,1 Stop,1086,JFK,10:05 PM,11:15,LIS,,,,,DXB,1:15 AM,4/9/2021,April,4/8/2021
Multiple,18:45:00,1 Stop,1093,JFK,7:55 AM,1:55,LHR,,,,,DXB,10:35 PM,4/8/2021,April,4/7/2021
Multiple,26:00:00,1 Stop,1108,JFK,9:30 PM,1:35,DOH,,,,,DXB,10:35 PM,4/8/2021,April,4/6/2021
Multiple,15:35:00,1 Stop,1108,JFK,9:30 PM,1:35,DOH,,,,,DXB,10:35 PM,4/8/2021,April,4/7/2021
Qatar,15:25:00,1 Stop,1108,JFK,9:30 PM,7:55,DOH,,,,,DXB,10:35 PM,4/9/2021,April,4/8/2021
Royal Air Maroc,15:25:00,1 Stop,1157,JFK,8:40 PM,6:25,CMN,,,,,DXB,10:35 PM,4/9/2021,April,4/8/2021
Delta,21:45:00,1 Stop,1160,JFK,10:30 PM,1:50,CDG,,,,,DXB,10:35 PM,4/8/2021,April,4/7/2021
Delta,20:35:00,1 Stop,1160,JFK,9:30 PM,2:50,CDG,,,,,DXB,11:05 PM,4/8/2021,April,4/7/2021
Delta,16:05:00,1 Stop,1160,JFK,6:30 PM,5:50,CDG,,,,,DXB,10:35 PM,4/8/2021,April,4/7/2021
Delta,17:05:00,1 Stop,1160,JFK,5:30 PM,7:05,CDG,,,,,DXB,10:35 PM,4/8/2021,April,4/7/2021
Delta,20:05:00,1 Stop,1160,EWR,5:10 PM,7:30,CDG,,,,,DXB,10:35 PM,4/8/2021,April,4/7/2021
Delta,21:05:00,1 Stop,1160,JFK,4:30 PM,8:00,CDG,,,,,DXB,10:35 PM,4/8/2021,April,4/7/2021
Delta,21:25:00,1 Stop,1163,JFK,9:20 PM,4:00,AMS,,,,,DXB,10:35 PM,4/8/2021,April,4/7/2021
Multiple,22:05:00,1 Stop,1179,JFK,10:30 PM,1:50,CDG,,,,,DXB,10:35 PM,4/8/2021,April,4/7/2021
Air France,17:45:00,1 Stop,1179,JFK,10:30 PM,1:50,CDG,,,,,DXB,10:35 PM,4/8/2021,April,4/7/2021
Air France,16:05:00,1 Stop,1179,JFK,9:30 PM,2:50,CDG,,,,,DXB,10:35 PM,4/8/2021,April,4/7/2021
Air France,16:05:00,1 Stop,1179,JFK,7:30 PM,4:50,CDG,,,,,DXB,11:05 PM,4/8/2021,April,4/7/2021
